iter	Passed	Remaining
16302	133540	30282
16303	133547	30274
16304	133554	30265
16305	133561	30257
16306	133567	30248
16307	133574	30240
16308	133580	30231
16309	133587	30222
16310	133593	30214
16311	133600	30205
16312	133606	30197
16313	133613	30188
16314	133620	30180
16315	133626	30171
16316	133633	30163
16317	133639	30154
16318	133647	30146
16319	133654	30137
16320	133661	30129
16321	133668	30120
16322	133676	30112
16323	133683	30104
16324	133690	30095
16325	133697	30087
16326	133704	30078
16327	133712	30070
16328	133719	30062
16329	133728	30054
16330	133737	30045
16331	133745	30037
16332	133754	30029
16333	133762	30021
16334	133768	30012
16335	133775	30004
16336	133781	29995
16337	133788	29987
16338	133794	29978
16339	133801	29970
16340	133807	29961
16341	133814	29953
16342	133821	29944
16343	133828	29936
16344	133834	29927
16345	133841	29918
16346	133848	29910
16347	133856	29902
16348	133863	29893
16349	133870	29885
16350	133877	29877
16351	133884	29868
16352	133892	29860
16353	133899	29851
16354	133906	29843
16355	133913	29835
16356	133921	29826
16357	133928	29818
16358	133935	29809
16359	133942	29801
16360	133949	29792
16361	133956	29784
16362	133963	29775
16363	133969	29767
16364	133976	29758
16365	133982	29750
16366	133989	29741
16367	133995	29733
16368	134002	29724
16369	134008	29716
16370	134015	29707
16371	134022	29699
16372	134030	29690
16373	134036	29682
16374	134043	29673
16375	134049	29665
16376	134057	29656
16377	134065	29648
16378	134072	29640
16379	134079	29631
16380	134086	29623
16381	134093	29614
16382	134101	29606
16383	134108	29598
16384	134117	29590
16385	134124	29581
16386	134131	29573
16387	134139	29564
16388	134146	29556
16389	134153	29548
16390	134160	29539
16391	134167	29531
16392	134173	29522
16393	134180	29514
16394	134186	29505
16395	134193	29496
16396	134202	29488
16397	134208	29480
16398	134215	29471
16399	134222	29463
16400	134228	29454
16401	134235	29446
16402	134241	29437
16403	134248	29429
16404	134256	29420
16405	134262	29412
16406	134270	29404
16407	134277	29395
16408	134285	29387
16409	134292	29378
16410	134299	29370
16411	134307	29362
16412	134314	29353
16413	134322	29345
16414	134329	29337
16415	134336	29328
16416	134344	29320
16417	134351	29312
16418	134358	29303
16419	134365	29295
16420	134372	29286
16421	134378	29278
16422	134385	29269
16423	134391	29261
16424	134398	29252
16425	134404	29244
16426	134411	29235
16427	134417	29226
16428	134424	29218
16429	134430	29209
16430	134437	29201
16431	134443	29192
16432	134450	29184
16433	134457	29175
16434	134465	29167
16435	134472	29159
16436	134479	29150
16437	134486	29142
16438	134493	29133
16439	134501	29125
16440	134508	29117
16441	134515	29108
16442	134523	29100
16443	134530	29092
16444	134539	29084
16445	134548	29076
16446	134556	29067
16447	134564	29059
16448	134571	29051
16449	134577	29042
16450	134584	29034
16451	134590	29025
16452	134597	29017
16453	134604	29008
16454	134610	29000
16455	134617	28991
16456	134623	28982
16457	134630	28974
16458	134636	28965
16459	134643	28957
16460	134650	28948
16461	134656	28940
16462	134663	28931
16463	134671	28923
16464	134678	28915
16465	134685	28906
16466	134694	28898
16467	134702	28890
16468	134711	28882
16469	134720	28874
16470	134729	28866
16471	134737	28858
16472	134746	28850
16473	134756	28842
16474	134766	28834
16475	134776	28826
16476	134785	28818
16477	134792	28810
16478	134800	28802
16479	134808	28794
16480	134815	28785
16481	134821	28776
16482	134828	28768
16483	134835	28760
16484	134841	28751
16485	134848	28743
16486	134854	28734
16487	134861	28725
16488	134868	28717
16489	134875	28709
16490	134882	28700
16491	134890	28692
16492	134897	28683
16493	134904	28675
16494	134912	28667
16495	134918	28658
16496	134926	28650
16497	134933	28642
16498	134941	28633
16499	134948	28625
16500	134956	28617
16501	134963	28608
16502	134970	28600
16503	134977	28591
16504	134983	28583
16505	134990	28574
16506	134998	28566
16507	135005	28558
16508	135011	28549
16509	135018	28541
16510	135024	28532
16511	135031	28524
16512	135038	28515
16513	135046	28507
16514	135053	28499
16515	135060	28490
16516	135066	28481
16517	135074	28473
16518	135082	28465
16519	135091	28457
16520	135099	28449
16521	135106	28440
16522	135114	28432
16523	135121	28424
16524	135128	28415
16525	135137	28407
16526	135145	28399
16527	135153	28391
16528	135160	28382
16529	135167	28374
16530	135174	28366
16531	135183	28358
16532	135191	28349
16533	135198	28341
16534	135205	28333
16535	135211	28324
16536	135218	28315
16537	135224	28307
16538	135231	28298
16539	135239	28290
16540	135246	28282
16541	135253	28273
16542	135259	28265
16543	135266	28256
16544	135273	28248
16545	135281	28240
16546	135289	28232
16547	135297	28223
16548	135304	28215
16549	135311	28206
16550	135319	28198
16551	135326	28190
16552	135334	28182
16553	135343	28174
16554	135351	28165
16555	135357	28157
16556	135365	28148
16557	135372	28140
16558	135379	28132
16559	135387	28123
16560	135394	28115
16561	135401	28107
16562	135407	28098
16563	135414	28090
16564	135420	28081
16565	135427	28073
16566	135435	28064
16567	135442	28056
16568	135449	28047
16569	135455	28039
16570	135462	28030
16571	135469	28022
16572	135477	28014
16573	135485	28006
16574	135493	27997
16575	135500	27989
16576	135507	27981
16577	135515	27972
16578	135523	27964
16579	135531	27956
16580	135540	27948
16581	135547	27939
16582	135554	27931
16583	135561	27923
16584	135568	27914
16585	135576	27906
16586	135584	27898
16587	135591	27890
16588	135598	27881
16589	135604	27872
16590	135611	27864
16591	135617	27855
16592	135624	27847
16593	135632	27839
16594	135640	27830
16595	135646	27822
16596	135653	27813
16597	135659	27805
16598	135666	27796
16599	135673	27788
16600	135683	27780
16601	135691	27772
16602	135698	27764
16603	135706	27755
16604	135713	27747
16605	135720	27739
16606	135729	27731
16607	135737	27722
16608	135744	27714
16609	135751	27706
16610	135758	27697
16611	135766	27689
16612	135775	27681
16613	135784	27673
16614	135792	27665
16615	135799	27656
16616	135807	27648
16617	135814	27640
16618	135821	27631
16619	135829	27623
16620	135836	27615
16621	135842	27606
16622	135849	27598
16623	135855	27589
16624	135863	27581
16625	135871	27573
16626	135879	27564
16627	135887	27556
16628	135894	27548
16629	135902	27539
16630	135908	27531
16631	135916	27523
16632	135925	27515
16633	135933	27506
16634	135940	27498
16635	135947	27490
16636	135955	27481
16637	135962	27473
16638	135971	27465
16639	135979	27457
16640	135986	27448
16641	135992	27440
16642	135999	27431
16643	136006	27423
16644	136012	27414
16645	136020	27406
16646	136027	27398
16647	136034	27389
16648	136041	27381
16649	136047	27372
16650	136054	27364
16651	136060	27355
16652	136068	27347
16653	136077	27339
16654	136085	27331
16655	136092	27323
16656	136100	27314
16657	136107	27306
16658	136114	27298
16659	136122	27289
16660	136130	27281
16661	136138	27273
16662	136145	27265
16663	136153	27256
16664	136161	27248
16665	136171	27240
16666	136179	27232
16667	136187	27224
16668	136194	27215
16669	136200	27207
16670	136207	27198
16671	136214	27190
16672	136222	27182
16673	136228	27173
16674	136235	27165
16675	136241	27156
16676	136248	27148
16677	136255	27139
16678	136262	27131
16679	136270	27123
16680	136277	27115
16681	136284	27106
16682	136291	27098
16683	136299	27089
16684	136306	27081
16685	136315	27073
16686	136323	27065
16687	136331	27057
16688	136337	27048
16689	136345	27040
16690	136352	27031
16691	136360	27023
16692	136368	27015
16693	136376	27007
16694	136383	26998
16695	136390	26990
16696	136396	26982
16697	136403	26973
16698	136410	26965
16699	136418	26956
16700	136425	26948
16701	136431	26940
16702	136438	26931
16703	136444	26923
16704	136451	26914
16705	136458	26906
16706	136466	26897
16707	136473	26889
16708	136480	26881
16709	136486	26872
16710	136494	26864
16711	136501	26856
16712	136510	26847
16713	136518	26839
16714	136525	26831
16715	136533	26823
16716	136540	26814
16717	136547	26806
16718	136555	26798
16719	136563	26790
16720	136572	26781
16721	136579	26773
16722	136586	26765
16723	136593	26756
16724	136601	26748
16725	136609	26740
16726	136617	26732
16727	136623	26723
16728	136630	26715
16729	136636	26706
16730	136643	26698
16731	136649	26689
16732	136657	26681
16733	136666	26673
16734	136674	26665
16735	136680	26656
16736	136687	26648
16737	136694	26639
16738	136700	26631
16739	136708	26622
16740	136715	26614
16741	136722	26606
16742	136729	26597
16743	136737	26589
16744	136744	26581
16745	136752	26573
16746	136761	26565
16747	136768	26556
16748	136775	26548
16749	136782	26539
16750	136790	26531
16751	136799	26523
16752	136807	26515
16753	136815	26507
16754	136823	26499
16755	136830	26490
16756	136836	26482
16757	136843	26473
16758	136849	26465
16759	136856	26456
16760	136862	26448
16761	136869	26439
16762	136876	26431
16763	136882	26422
16764	136889	26414
16765	136895	26405
16766	136902	26397
16767	136910	26389
16768	136917	26380
16769	136924	26372
16770	136931	26364
16771	136938	26355
16772	136945	26347
16773	136953	26339
16774	136960	26330
16775	136967	26322
16776	136975	26314
16777	136982	26305
16778	136989	26297
16779	136997	26289
16780	137004	26280
16781	137011	26272
16782	137017	26263
16783	137024	26255
16784	137030	26246
16785	137037	26238
16786	137044	26229
16787	137050	26221
16788	137057	26213
16789	137064	26204
16790	137070	26196
16791	137077	26187
16792	137083	26179
16793	137090	26170
16794	137097	26162
16795	137103	26153
16796	137111	26145
16797	137118	26137
16798	137125	26128
16799	137132	26120
16800	137141	26112
16801	137148	26104
16802	137156	26095
16803	137164	26087
16804	137171	26079
16805	137179	26071
16806	137186	26062
16807	137193	26054
16808	137201	26046
16809	137208	26037
16810	137215	26029
16811	137222	26020
16812	137229	26012
16813	137235	26004
16814	137242	25995
16815	137248	25987
16816	137255	25978
16817	137261	25970
16818	137268	25961
16819	137274	25953
16820	137281	25944
16821	137287	25936
16822	137294	25927
16823	137300	25919
16824	137307	25910
16825	137314	25902
16826	137321	25894
16827	137328	25885
16828	137335	25877
16829	137343	25869
16830	137350	25860
16831	137357	25852
16832	137364	25844
16833	137372	25835
16834	137379	25827
16835	137386	25819
16836	137394	25810
16837	137401	25802
16838	137408	25794
16839	137415	25785
16840	137422	25777
16841	137428	25768
16842	137435	25760
16843	137441	25751
16844	137448	25743
16845	137455	25735
16846	137461	25726
16847	137468	25718
16848	137474	25709
16849	137481	25701
16850	137487	25692
16851	137494	25684
16852	137501	25675
16853	137507	25667
16854	137514	25659
16855	137522	25650
16856	137529	25642
16857	137537	25634
16858	137544	25625
16859	137551	25617
16860	137558	25609
16861	137565	25600
16862	137573	25592
16863	137580	25584
16864	137587	25575
16865	137594	25567
16866	137602	25559
16867	137609	25550
16868	137616	25542
16869	137623	25534
16870	137630	25525
16871	137636	25517
16872	137643	25508
16873	137650	25500
16874	137657	25492
16875	137663	25483
16876	137670	25475
16877	137677	25466
16878	137683	25458
16879	137690	25449
16880	137696	25441
16881	137703	25432
16882	137709	25424
16883	137716	25416
16884	137724	25407
16885	137731	25399
16886	137738	25391
16887	137745	25382
16888	137753	25374
16889	137760	25366
16890	137767	25357
16891	137775	25349
16892	137783	25341
16893	137790	25333
16894	137798	25324
16895	137805	25316
16896	137813	25308
16897	137820	25300
16898	137828	25291
16899	137836	25283
16900	137843	25275
16901	137850	25266
16902	137856	25258
16903	137863	25249
16904	137869	25241
16905	137876	25233
16906	137883	25224
16907	137889	25216
16908	137896	25207
16909	137902	25199
16910	137909	25190
16911	137915	25182
16912	137923	25174
16913	137930	25165
16914	137938	25157
16915	137945	25149
16916	137954	25141
16917	137961	25132
16918	137968	25124
16919	137976	25116
16920	137983	25107
16921	137990	25099
16922	137998	25091
16923	138005	25082
16924	138013	25074
16925	138020	25066
16926	138028	25058
16927	138034	25049
16928	138041	25041
16929	138047	25032
16930	138054	25024
16931	138061	25016
16932	138067	25007
16933	138073	24999
16934	138080	24990
16935	138086	24982
16936	138093	24973
16937	138100	24965
16938	138106	24956
16939	138113	24948
16940	138121	24940
16941	138129	24932
16942	138136	24923
16943	138144	24915
16944	138152	24907
16945	138159	24899
16946	138167	24890
16947	138174	24882
16948	138181	24874
16949	138189	24865
16950	138197	24857
16951	138204	24849
16952	138212	24841
16953	138218	24832
16954	138226	24824
16955	138232	24816
16956	138239	24807
16957	138246	24799
16958	138252	24790
16959	138258	24782
16960	138265	24773
16961	138271	24765
16962	138278	24756
16963	138284	24748
16964	138291	24739
16965	138298	24731
16966	138304	24723
16967	138311	24714
16968	138317	24706
16969	138324	24697
16970	138332	24689
16971	138340	24681
16972	138346	24673
16973	138354	24664
16974	138361	24656
16975	138368	24648
16976	138376	24639
16977	138383	24631
16978	138390	24623
16979	138397	24614
16980	138404	24606
16981	138411	24598
16982	138418	24589
16983	138426	24581
16984	138432	24573
16985	138439	24564
16986	138446	24556
16987	138452	24547
16988	138459	24539
16989	138465	24531
16990	138472	24522
16991	138478	24514
16992	138485	24505
16993	138491	24497
16994	138498	24488
16995	138504	24480
16996	138511	24471
16997	138518	24463
16998	138525	24455
16999	138531	24446
17000	138539	24438
17001	138546	24430
17002	138554	24422
17003	138561	24413
17004	138568	24405
17005	138576	24397
17006	138583	24388
17007	138590	24380
17008	138597	24372
17009	138605	24363
17010	138612	24355
17011	138619	24347
17012	138626	24338
17013	138634	24330
17014	138641	24322
17015	138648	24314
17016	138655	24305
17017	138662	24297
17018	138668	24288
17019	138675	24280
17020	138681	24271
17021	138688	24263
17022	138694	24255
17023	138700	24246
17024	138707	24238
17025	138714	24229
17026	138720	24221
17027	138727	24212
17028	138734	24204
17029	138742	24196
17030	138749	24188
17031	138756	24179
17032	138764	24171
17033	138771	24163
17034	138779	24154
17035	138786	24146
17036	138793	24138
17037	138800	24129
17038	138807	24121
17039	138815	24113
17040	138822	24105
17041	138829	24096
17042	138838	24088
17043	138846	24080
17044	138853	24072
17045	138861	24064
17046	138868	24055
17047	138874	24047
17048	138881	24038
17049	138888	24030
17050	138894	24022
17051	138901	24013
17052	138907	24005
17053	138915	23996
17054	138921	23988
17055	138928	23980
17056	138935	23971
17057	138942	23963
17058	138950	23955
17059	138957	23946
17060	138964	23938
17061	138971	23930
17062	138979	23922
17063	138985	23913
17064	138993	23905
17065	139000	23897
17066	139007	23888
17067	139016	23880
17068	139023	23872
17069	139030	23864
17070	139037	23855
17071	139044	23847
17072	139050	23838
17073	139057	23830
17074	139064	23822
17075	139070	23813
17076	139077	23805
17077	139083	23796
17078	139090	23788
17079	139096	23779
17080	139104	23771
17081	139111	23763
17082	139118	23755
17083	139125	23746
17084	139132	23738
17085	139140	23730
17086	139147	23721
17087	139154	23713
17088	139161	23705
17089	139168	23696
17090	139176	23688
17091	139183	23680
17092	139190	23672
17093	139198	23663
17094	139205	23655
17095	139213	23647
17096	139220	23639
17097	139227	23630
17098	139234	23622
17099	139241	23614
17100	139248	23605
17101	139254	23597
17102	139261	23588
17103	139267	23580
17104	139274	23572
17105	139280	23563
17106	139287	23555
17107	139293	23546
17108	139300	23538
17109	139307	23529
17110	139314	23521
17111	139320	23513
17112	139327	23504
17113	139334	23496
17114	139341	23488
17115	139348	23479
17116	139356	23471
17117	139364	23463
17118	139371	23455
17119	139378	23446
17120	139385	23438
17121	139393	23430
17122	139401	23422
17123	139408	23413
17124	139415	23405
17125	139423	23397
17126	139430	23389
17127	139437	23380
17128	139444	23372
17129	139450	23363
17130	139457	23355
17131	139464	23347
17132	139470	23338
17133	139477	23330
17134	139483	23321
17135	139490	23313
17136	139497	23305
17137	139503	23296
17138	139510	23288
17139	139517	23279
17140	139523	23271
17141	139530	23263
17142	139537	23254
17143	139545	23246
17144	139552	23238
17145	139559	23230
17146	139567	23221
17147	139574	23213
17148	139581	23205
17149	139588	23197
17150	139596	23188
17151	139603	23180
17152	139610	23172
17153	139618	23163
17154	139625	23155
17155	139633	23147
17156	139641	23139
17157	139648	23131
17158	139655	23122
17159	139661	23114
17160	139668	23105
17161	139674	23097
17162	139681	23089
17163	139688	23080
17164	139694	23072
17165	139701	23063
17166	139708	23055
17167	139714	23047
17168	139721	23038
17169	139727	23030
17170	139734	23021
17171	139742	23013
17172	139749	23005
17173	139757	22997
17174	139764	22988
17175	139772	22980
17176	139779	22972
17177	139786	22964
17178	139793	22955
17179	139800	22947
17180	139807	22939
17181	139815	22930
17182	139822	22922
17183	139830	22914
17184	139836	22906
17185	139843	22897
17186	139850	22889
17187	139858	22881
17188	139866	22872
17189	139873	22864
17190	139881	22856
17191	139888	22848
17192	139894	22839
17193	139901	22831
17194	139908	22823
17195	139914	22814
17196	139921	22806
17197	139927	22797
17198	139934	22789
17199	139942	22781
17200	139949	22773
17201	139956	22764
17202	139964	22756
17203	139972	22748
17204	139979	22740
17205	139987	22731
17206	139994	22723
17207	140001	22715
17208	140009	22707
17209	140016	22698
17210	140023	22690
17211	140031	22682
17212	140038	22673
17213	140045	22665
17214	140051	22657
17215	140058	22648
17216	140065	22640
17217	140071	22632
17218	140078	22623
17219	140086	22615
17220	140092	22607
17221	140099	22598
17222	140106	22590
17223	140113	22582
17224	140119	22573
17225	140126	22565
17226	140132	22556
17227	140139	22548
17228	140146	22540
17229	140154	22532
17230	140162	22523
17231	140169	22515
17232	140176	22507
17233	140183	22498
17234	140190	22490
17235	140198	22482
17236	140205	22474
17237	140212	22465
17238	140219	22457
17239	140227	22449
17240	140234	22441
17241	140241	22432
17242	140248	22424
17243	140255	22416
17244	140261	22407
17245	140268	22399
17246	140274	22390
17247	140281	22382
17248	140287	22374
17249	140294	22365
17250	140301	22357
17251	140308	22349
17252	140314	22340
17253	140321	22332
17254	140328	22323
17255	140334	22315
17256	140341	22307
17257	140347	22298
17258	140355	22290
17259	140362	22282
17260	140369	22274
17261	140376	22265
17262	140384	22257
17263	140391	22249
17264	140398	22240
17265	140405	22232
17266	140412	22224
17267	140420	22216
17268	140427	22207
17269	140434	22199
17270	140441	22191
17271	140449	22183
17272	140456	22174
17273	140462	22166
17274	140469	22157
17275	140475	22149
17276	140482	22141
17277	140488	22132
17278	140495	22124
17279	140502	22116
17280	140508	22107
17281	140515	22099
17282	140521	22090
17283	140528	22082
17284	140534	22074
17285	140541	22065
17286	140548	22057
17287	140555	22049
17288	140562	22040
17289	140570	22032
17290	140577	22024
17291	140585	22016
17292	140592	22007
17293	140600	21999
17294	140607	21991
17295	140615	21983
17296	140622	21975
17297	140630	21966
17298	140637	21958
17299	140644	21950
17300	140652	21942
17301	140659	21933
17302	140665	21925
17303	140672	21917
17304	140679	21908
17305	140685	21900
17306	140692	21891
17307	140698	21883
17308	140705	21875
17309	140711	21866
17310	140718	21858
17311	140725	21850
17312	140732	21841
17313	140738	21833
17314	140745	21825
17315	140752	21816
17316	140759	21808
17317	140766	21800
17318	140774	21791
17319	140781	21783
17320	140788	21775
17321	140796	21767
17322	140803	21758
17323	140811	21750
17324	140820	21742
17325	140827	21734
17326	140835	21726
17327	140842	21718
17328	140849	21709
17329	140856	21701
17330	140863	21693
17331	140870	21684
17332	140878	21676
17333	140885	21668
17334	140893	21660
17335	140901	21652
17336	140907	21643
17337	140914	21635
17338	140920	21627
17339	140928	21618
17340	140934	21610
17341	140941	21601
17342	140947	21593
17343	140954	21585
17344	140961	21577
17345	140969	21568
17346	140976	21560
17347	140983	21552
17348	140991	21544
17349	140998	21535
17350	141005	21527
17351	141013	21519
17352	141020	21511
17353	141028	21502
17354	141035	21494
17355	141042	21486
17356	141049	21478
17357	141056	21469
17358	141064	21461
17359	141071	21453
17360	141077	21444
17361	141084	21436
17362	141091	21428
17363	141097	21419
17364	141104	21411
17365	141110	21403
17366	141117	21394
17367	141124	21386
17368	141130	21378
17369	141137	21369
17370	141143	21361
17371	141150	21352
17372	141156	21344
17373	141164	21336
17374	141171	21328
17375	141178	21319
17376	141185	21311
17377	141193	21303
17378	141200	21295
17379	141207	21286
17380	141215	21278
17381	141222	21270
17382	141230	21262
17383	141237	21253
17384	141244	21245
17385	141251	21237
17386	141258	21229
17387	141266	21220
17388	141273	21212
17389	141279	21204
17390	141286	21195
17391	141293	21187
17392	141299	21179
17393	141305	21170
17394	141312	21162
17395	141319	21154
17396	141325	21145
17397	141332	21137
17398	141338	21128
17399	141345	21120
17400	141351	21112
17401	141358	21103
17402	141366	21095
17403	141373	21087
17404	141381	21079
17405	141388	21070
17406	141395	21062
17407	141402	21054
17408	141409	21046
17409	141417	21037
17410	141424	21029
17411	141432	21021
17412	141440	21013
17413	141447	21005
17414	141454	20996
17415	141461	20988
17416	141469	20980
17417	141475	20971
17418	141482	20963
17419	141488	20955
17420	141495	20946
17421	141502	20938
17422	141509	20930
17423	141515	20921
17424	141522	20913
17425	141529	20905
17426	141535	20896
17427	141542	20888
17428	141549	20880
17429	141555	20871
17430	141563	20863
17431	141570	20855
17432	141578	20847
17433	141585	20839
17434	141593	20830
17435	141600	20822
17436	141607	20814
17437	141614	20806
17438	141621	20797
17439	141629	20789
17440	141636	20781
17441	141643	20773
17442	141650	20764
17443	141657	20756
17444	141664	20748
17445	141671	20739
17446	141678	20731
17447	141684	20723
17448	141691	20714
17449	141697	20706
17450	141704	20698
17451	141711	20689
17452	141717	20681
17453	141724	20673
17454	141731	20664
17455	141737	20656
17456	141743	20648
17457	141750	20639
17458	141757	20631
17459	141763	20623
17460	141770	20614
17461	141778	20606
17462	141784	20598
17463	141792	20590
17464	141799	20581
17465	141807	20573
17466	141814	20565
17467	141822	20557
17468	141830	20549
17469	141837	20540
17470	141844	20532
17471	141852	20524
17472	141859	20516
17473	141866	20507
17474	141874	20499
17475	141881	20491
17476	141888	20483
17477	141895	20474
17478	141903	20466
17479	141911	20458
17480	141919	20450
17481	141925	20442
17482	141932	20433
17483	141938	20425
17484	141945	20417
17485	141951	20408
17486	141958	20400
17487	141965	20392
17488	141971	20383
17489	141979	20375
17490	141986	20367
17491	141994	20359
17492	142001	20350
17493	142009	20342
17494	142015	20334
17495	142023	20326
17496	142030	20317
17497	142037	20309
17498	142046	20301
17499	142054	20293
17500	142061	20285
17501	142068	20276
17502	142076	20268
17503	142084	20260
17504	142091	20252
17505	142097	20244
17506	142104	20235
17507	142111	20227
17508	142117	20219
17509	142124	20210
17510	142131	20202
17511	142137	20194
17512	142144	20185
17513	142150	20177
17514	142157	20169
17515	142163	20160
17516	142170	20152
17517	142177	20144
17518	142184	20135
17519	142191	20127
17520	142199	20119
17521	142206	20111
17522	142213	20102
17523	142220	20094
17524	142227	20086
17525	142235	20078
17526	142242	20069
17527	142250	20061
17528	142257	20053
17529	142264	20045
17530	142272	20037
17531	142279	20028
17532	142286	20020
17533	142293	20012
17534	142299	20003
17535	142306	19995
17536	142312	19987
17537	142319	19978
17538	142326	19970
17539	142333	19962
17540	142340	19954
17541	142347	19945
17542	142353	19937
17543	142359	19929
17544	142367	19920
17545	142373	19912
17546	142380	19904
17547	142387	19895
17548	142394	19887
17549	142401	19879
17550	142408	19871
17551	142416	19862
17552	142423	19854
17553	142430	19846
17554	142437	19838
17555	142445	19830
17556	142452	19821
17557	142460	19813
17558	142467	19805
17559	142474	19797
17560	142482	19789
17561	142489	19780
17562	142496	19772
17563	142502	19764
17564	142509	19755
17565	142516	19747
17566	142522	19739
17567	142529	19730
17568	142535	19722
17569	142542	19714
17570	142548	19705
17571	142555	19697
17572	142562	19689
17573	142569	19680
17574	142575	19672
17575	142582	19664
17576	142589	19656
17577	142597	19647
17578	142604	19639
17579	142611	19631
17580	142618	19623
17581	142625	19614
17582	142632	19606
17583	142639	19598
17584	142647	19590
17585	142654	19581
17586	142662	19573
17587	142669	19565
17588	142676	19557
17589	142684	19549
17590	142691	19540
17591	142698	19532
17592	142705	19524
17593	142712	19516
17594	142718	19507
17595	142725	19499
17596	142731	19491
17597	142738	19482
17598	142744	19474
17599	142751	19466
17600	142758	19457
17601	142764	19449
17602	142771	19441
17603	142777	19432
17604	142784	19424
17605	142791	19416
17606	142798	19407
17607	142805	19399
17608	142812	19391
17609	142819	19383
17610	142827	19375
17611	142834	19366
17612	142841	19358
17613	142848	19350
17614	142856	19342
17615	142863	19333
17616	142870	19325
17617	142878	19317
17618	142885	19309
17619	142892	19300
17620	142899	19292
17621	142908	19284
17622	142916	19276
17623	142923	19268
17624	142932	19260
17625	142939	19252
17626	142945	19243
17627	142952	19235
17628	142959	19227
17629	142965	19218
17630	142972	19210
17631	142978	19202
17632	142985	19194
17633	142992	19185
17634	142999	19177
17635	143006	19169
17636	143013	19160
17637	143021	19152
17638	143030	19144
17639	143037	19136
17640	143045	19128
17641	143052	19120
17642	143060	19111
17643	143068	19103
17644	143075	19095
17645	143083	19087
17646	143091	19079
17647	143098	19071
17648	143105	19062
17649	143112	19054
17650	143118	19046
17651	143125	19037
17652	143132	19029
17653	143139	19021
17654	143145	19013
17655	143152	19004
17656	143159	18996
17657	143165	18988
17658	143172	18979
17659	143178	18971
17660	143185	18963
17661	143192	18955
17662	143199	18946
17663	143207	18938
17664	143214	18930
17665	143221	18922
17666	143229	18914
17667	143236	18905
17668	143244	18897
17669	143251	18889
17670	143258	18881
17671	143266	18872
17672	143273	18864
17673	143280	18856
17674	143287	18848
17675	143294	18840
17676	143302	18831
17677	143309	18823
17678	143316	18815
17679	143322	18807
17680	143329	18798
17681	143336	18790
17682	143342	18782
17683	143349	18773
17684	143355	18765
17685	143362	18757
17686	143368	18748
17687	143375	18740
17688	143382	18732
17689	143388	18724
17690	143395	18715
17691	143401	18707
17692	143409	18699
17693	143416	18690
17694	143424	18682
17695	143431	18674
17696	143439	18666
17697	143446	18658
17698	143453	18649
17699	143460	18641
17700	143467	18633
17701	143475	18625
17702	143482	18617
17703	143489	18608
17704	143496	18600
17705	143504	18592
17706	143510	18584
17707	143517	18575
17708	143523	18567
17709	143530	18559
17710	143536	18550
17711	143543	18542
17712	143550	18534
17713	143557	18526
17714	143564	18517
17715	143571	18509
17716	143577	18501
17717	143584	18493
17718	143591	18484
17719	143597	18476
17720	143604	18468
17721	143612	18460
17722	143619	18451
17723	143626	18443
17724	143633	18435
17725	143640	18427
17726	143648	18418
17727	143655	18410
17728	143663	18402
17729	143670	18394
17730	143677	18386
17731	143685	18378
17732	143692	18369
17733	143699	18361
17734	143706	18353
17735	143713	18345
17736	143720	18336
17737	143727	18328
17738	143733	18320
17739	143740	18311
17740	143746	18303
17741	143753	18295
17742	143759	18286
17743	143766	18278
17744	143774	18270
17745	143781	18262
17746	143788	18254
17747	143794	18245
17748	143801	18237
17749	143807	18229
17750	143817	18221
17751	143825	18213
17752	143834	18205
17753	143841	18196
17754	143848	18188
17755	143856	18180
17756	143864	18172
17757	143872	18164
17758	143881	18156
17759	143889	18148
17760	143897	18140
17761	143905	18131
17762	143912	18123
17763	143919	18115
17764	143926	18107
17765	143934	18099
17766	143942	18090
17767	143949	18082
17768	143957	18074
17769	143963	18066
17770	143970	18058
17771	143977	18049
17772	143983	18041
17773	143990	18033
17774	143996	18024
17775	144004	18016
17776	144011	18008
17777	144019	18000
17778	144026	17992
17779	144034	17984
17780	144041	17975
17781	144049	17967
17782	144057	17959
17783	144064	17951
17784	144072	17943
17785	144079	17935
17786	144086	17926
17787	144094	17918
17788	144101	17910
17789	144108	17902
17790	144115	17893
17791	144122	17885
17792	144129	17877
17793	144135	17869
17794	144142	17860
17795	144148	17852
17796	144155	17844
17797	144162	17836
17798	144168	17827
17799	144175	17819
17800	144181	17811
17801	144188	17802
17802	144194	17794
17803	144201	17786
17804	144208	17777
17805	144214	17769
17806	144222	17761
17807	144229	17753
17808	144236	17745
17809	144244	17736
17810	144251	17728
17811	144258	17720
17812	144265	17712
17813	144272	17704
17814	144279	17695
17815	144286	17687
17816	144293	17679
17817	144301	17671
17818	144308	17663
17819	144315	17654
17820	144322	17646
17821	144328	17638
17822	144335	17629
17823	144342	17621
17824	144348	17613
17825	144355	17605
17826	144362	17596
17827	144369	17588
17828	144377	17580
17829	144384	17572
17830	144392	17564
17831	144398	17555
17832	144405	17547
17833	144412	17539
17834	144419	17531
17835	144426	17522
17836	144433	17514
17837	144440	17506
17838	144448	17498
17839	144455	17490
17840	144462	17481
17841	144469	17473
17842	144477	17465
17843	144484	17457
17844	144492	17449
17845	144500	17441
17846	144507	17432
17847	144514	17424
17848	144522	17416
17849	144529	17408
17850	144535	17400
17851	144542	17391
17852	144549	17383
17853	144556	17375
17854	144563	17367
17855	144569	17358
